date,day,weather,student_count,event,food_prepared_kg,food_consumed_kg,waste_kg,meal_type
2023-03-30,Thursday,Humid,239,Seminar,134.73,121.54,13.18,Breakfast
2023-03-31,Friday,Sunny,307,Sports Day,162.23,140.49,21.74,Lunch
2023-04-01,Saturday,Humid,218,Fest,116.92,88.31,28.61,Breakfast
2023-04-02,Sunday,Humid,243,Seminar,101.47,90.9,10.56,Dinner
2023-04-03,Monday,Cloudy,290,None,140.73,132.67,8.06,Lunch
2023-04-04,Tuesday,Sunny,231,Seminar,119.97,113.06,6.91,Lunch
2023-04-05,Wednesday,Cloudy,291,Seminar,130.83,113.67,17.16,Lunch
2023-04-06,Thursday,Rainy,315,None,134.5,116.59,17.91,Dinner
2023-04-07,Friday,Cloudy,282,None,113.09,93.16,19.93,Lunch
2023-04-08,Saturday,Rainy,309,Seminar,145.98,118.91,27.07,Breakfast
2023-04-09,Sunday,Rainy,248,Seminar,128.96,118.22,10.74,Breakfast
2023-04-10,Monday,Humid,297,Seminar,138.07,131.03,7.04,Dinner
2023-04-11,Tuesday,Humid,361,Sports Day,185.93,162.17,23.76,Dinner
2023-04-12,Wednesday,Sunny,249,Fest,111.83,97.44,14.4,Dinner
2023-04-13,Thursday,Cloudy,330,Seminar,139.92,124.33,15.58,Lunch
2023-04-14,Friday,Cloudy,394,Seminar,162.51,148.35,14.16,Lunch
2023-04-15,Saturday,Rainy,338,None,148.15,119.25,28.9,Dinner
2023-04-16,Sunday,Sunny,222,Fest,101.14,77.22,23.92,Lunch
2023-04-17,Monday,Humid,230,None,123.03,110.63,12.39,Lunch
2023-04-18,Tuesday,Rainy,288,Seminar,162.96,129.79,33.17,Breakfast
2023-04-19,Wednesday,Cloudy,321,Sports Day,139.15,127.45,11.7,Lunch
2023-04-20,Thursday,Humid,272,Fest,147.81,134.48,13.32,Lunch
2023-04-21,Friday,Rainy,276,Seminar,120.8,107.89,12.91,Lunch
2023-04-22,Saturday,Rainy,357,Sports Day,190.22,160.31,29.91,Lunch
2023-04-23,Sunday,Rainy,211,None,92.21,85.16,7.05,Lunch
2023-04-24,Monday,Rainy,260,Sports Day,128.37,98.68,29.68,Breakfast
2023-04-25,Tuesday,Rainy,344,Fest,169.81,154.9,14.9,Dinner
2023-04-26,Wednesday,Cloudy,279,None,139.48,105.99,33.5,Lunch
2023-04-27,Thursday,Rainy,291,Sports Day,122.53,112.76,9.77,Breakfast
2023-04-28,Friday,Cloudy,305,Sports Day,153.25,145.27,7.98,Breakfast
2023-04-29,Saturday,Humid,331,None,189.22,162.47,26.76,Lunch
2023-04-30,Sunday,Cloudy,201,Fest,95.1,79.13,15.97,Lunch
2023-05-01,Monday,Cloudy,295,Seminar,129.88,103.88,26.0,Dinner
2023-05-02,Tuesday,Sunny,385,Sports Day,212.45,171.98,40.47,Dinner
2023-05-03,Wednesday,Humid,206,None,83.91,69.1,14.81,Breakfast
2023-05-04,Thursday,Cloudy,151,None,86.54,76.36,10.18,Breakfast
2023-05-05,Friday,Sunny,306,Fest,158.14,136.29,21.85,Breakfast
2023-05-06,Saturday,Rainy,345,Sports Day,153.92,143.27,10.65,Breakfast
2023-05-07,Sunday,Humid,258,Seminar,134.65,122.75,11.9,Dinner
2023-05-08,Monday,Rainy,349,None,157.34,129.25,28.1,Dinner
2023-05-09,Tuesday,Rainy,317,None,183.15,150.34,32.81,Breakfast
2023-05-10,Wednesday,Cloudy,302,Sports Day,177.62,145.09,32.53,Lunch
2023-05-11,Thursday,Humid,362,Sports Day,203.84,162.81,41.04,Breakfast
2023-05-12,Friday,Humid,285,Sports Day,154.73,122.23,32.5,Dinner
2023-05-13,Saturday,Rainy,312,Sports Day,136.81,104.06,32.75,Lunch
2023-05-14,Sunday,Sunny,204,Fest,104.67,85.97,18.7,Dinner
2023-05-15,Monday,Sunny,177,None,72.01,66.37,5.63,Dinner
2023-05-16,Tuesday,Sunny,341,Sports Day,187.94,171.99,15.95,Dinner
2023-05-17,Wednesday,Sunny,370,Sports Day,196.83,181.79,15.04,Dinner
2023-05-18,Thursday,Humid,268,Sports Day,141.4,126.3,15.09,Dinner
2023-05-19,Friday,Sunny,334,Seminar,157.3,130.77,26.53,Breakfast
2023-05-20,Saturday,Humid,377,Fest,201.9,161.82,40.07,Breakfast
2023-05-21,Sunday,Rainy,186,None,102.38,90.58,11.79,Dinner
2023-05-22,Monday,Sunny,360,Seminar,146.02,112.13,33.89,Lunch
2023-05-23,Tuesday,Cloudy,279,Seminar,122.26,113.33,8.93,Breakfast
2023-05-24,Wednesday,Sunny,273,Seminar,151.07,125.66,25.4,Breakfast
2023-05-25,Thursday,Sunny,306,Fest,168.2,129.45,38.75,Dinner
2023-05-26,Friday,Sunny,305,Seminar,124.78,93.78,31.0,Breakfast
2023-05-27,Saturday,Humid,388,Seminar,162.08,127.3,34.78,Breakfast
2023-05-28,Sunday,Cloudy,196,None,111.01,100.46,10.55,Dinner
2023-05-29,Monday,Sunny,242,None,116.47,96.84,19.63,Breakfast
2023-05-30,Tuesday,Rainy,206,None,107.79,86.81,20.99,Dinner
2023-05-31,Wednesday,Rainy,303,Fest,173.5,154.41,19.08,Lunch
2023-06-01,Thursday,Rainy,205,Fest,116.74,99.37,17.38,Breakfast
2023-06-02,Friday,Rainy,357,Fest,195.28,173.32,21.96,Breakfast
2023-06-03,Saturday,Cloudy,294,Fest,123.09,105.91,17.18,Dinner
2023-06-04,Sunday,Rainy,335,Fest,140.06,130.82,9.24,Lunch
2023-06-05,Monday,Sunny,194,None,89.47,80.85,8.63,Lunch
2023-06-06,Tuesday,Rainy,368,Fest,175.5,160.52,14.98,Dinner
2023-06-07,Wednesday,Rainy,393,Fest,166.54,152.94,13.6,Lunch
2023-06-08,Thursday,Humid,352,Seminar,184.48,146.86,37.62,Dinner
2023-06-09,Friday,Rainy,257,Seminar,141.68,112.01,29.67,Lunch
2023-06-10,Saturday,Humid,327,Seminar,186.4,175.21,11.19,Lunch
2023-06-11,Sunday,Cloudy,341,Sports Day,165.02,145.52,19.5,Lunch
2023-06-12,Monday,Cloudy,417,Fest,248.46,193.39,55.06,Lunch
2023-06-13,Tuesday,Humid,378,Sports Day,157.85,136.85,21.0,Dinner
2023-06-14,Wednesday,Sunny,182,None,73.56,62.86,10.7,Dinner
2023-06-15,Thursday,Rainy,278,Fest,163.72,152.08,11.64,Dinner
2023-06-16,Friday,Humid,328,Seminar,182.96,158.33,24.62,Dinner
2023-06-17,Saturday,Sunny,346,Sports Day,152.4,116.03,36.37,Dinner
2023-06-18,Sunday,Rainy,339,Fest,158.94,128.52,30.42,Dinner
2023-06-19,Monday,Cloudy,189,None,95.91,80.25,15.66,Breakfast
2023-06-20,Tuesday,Rainy,378,Seminar,172.33,140.94,31.39,Breakfast
2023-06-21,Wednesday,Humid,263,None,126.2,99.0,27.2,Dinner
2023-06-22,Thursday,Rainy,330,Seminar,151.55,122.62,28.93,Dinner
2023-06-23,Friday,Rainy,396,Sports Day,214.82,168.8,46.02,Dinner
2023-06-24,Saturday,Rainy,192,None,105.88,97.25,8.63,Breakfast
2023-06-25,Sunday,Humid,223,Seminar,110.47,101.66,8.81,Lunch
2023-06-26,Monday,Sunny,235,Seminar,98.05,88.95,9.1,Dinner
2023-06-27,Tuesday,Rainy,240,Sports Day,123.39,101.79,21.6,Dinner
2023-06-28,Wednesday,Sunny,327,Seminar,151.44,113.75,37.69,Breakfast
2023-06-29,Thursday,Cloudy,341,Sports Day,158.31,132.41,25.9,Lunch
2023-06-30,Friday,Sunny,189,None,78.16,62.52,15.65,Lunch
2023-07-01,Saturday,Humid,161,None,69.7,60.29,9.41,Lunch
2023-07-02,Sunday,Rainy,225,Sports Day,91.12,81.16,9.96,Lunch
2023-07-03,Monday,Rainy,252,Seminar,134.83,119.1,15.73,Breakfast
2023-07-04,Tuesday,Sunny,309,Fest,166.14,144.25,21.89,Breakfast
2023-07-05,Wednesday,Cloudy,356,Seminar,192.12,149.42,42.7,Breakfast
2023-07-06,Thursday,Sunny,234,Sports Day,113.43,91.53,21.89,Breakfast
2023-07-07,Friday,Humid,306,Fest,151.92,123.99,27.93,Lunch
2023-07-08,Saturday,Rainy,195,Fest,111.72,100.77,10.94,Lunch
2023-07-09,Sunday,Sunny,368,Fest,154.59,129.79,24.8,Dinner
2023-07-10,Monday,Rainy,239,None,95.85,87.26,8.59,Breakfast
2023-07-11,Tuesday,Rainy,282,None,163.79,138.18,25.61,Breakfast
2023-07-12,Wednesday,Cloudy,224,Fest,120.49,102.57,17.92,Lunch
2023-07-13,Thursday,Cloudy,408,Sports Day,204.2,166.14,38.06,Dinner
2023-07-14,Friday,Humid,321,None,169.92,130.78,39.14,Lunch
2023-07-15,Saturday,Sunny,241,Sports Day,139.95,128.1,11.86,Lunch
2023-07-16,Sunday,Rainy,297,Fest,138.76,128.65,10.11,Breakfast
2023-07-17,Monday,Cloudy,253,Fest,111.53,104.87,6.66,Lunch
2023-07-18,Tuesday,Humid,245,Sports Day,132.25,124.03,8.22,Lunch
2023-07-19,Wednesday,Sunny,165,None,83.8,74.48,9.31,Dinner
2023-07-20,Thursday,Humid,397,Fest,186.24,165.54,20.7,Lunch
2023-07-21,Friday,Humid,228,Fest,116.41,98.8,17.62,Breakfast
2023-07-22,Saturday,Rainy,281,Sports Day,128.17,102.65,25.51,Dinner
2023-07-23,Sunday,Rainy,387,Seminar,160.69,136.96,23.73,Dinner
2023-07-24,Monday,Sunny,334,Fest,163.09,122.86,40.23,Breakfast
2023-07-25,Tuesday,Sunny,362,Fest,185.9,174.82,11.09,Lunch
2023-07-26,Wednesday,Sunny,223,None,93.84,86.5,7.34,Dinner
2023-07-27,Thursday,Rainy,168,None,99.58,84.66,14.92,Lunch
2023-07-28,Friday,Rainy,224,Fest,127.94,107.7,20.24,Lunch
2023-07-29,Saturday,Rainy,375,Sports Day,180.98,145.18,35.8,Dinner
2023-07-30,Sunday,Humid,308,Sports Day,139.91,125.99,13.92,Lunch
2023-07-31,Monday,Rainy,225,Sports Day,125.36,106.01,19.36,Lunch
2023-08-01,Tuesday,Sunny,330,Fest,182.57,164.93,17.64,Dinner
2023-08-02,Wednesday,Sunny,302,Sports Day,148.91,114.24,34.67,Breakfast
2023-08-03,Thursday,Rainy,374,Sports Day,166.35,135.89,30.47,Breakfast
2023-08-04,Friday,Rainy,234,None,106.23,98.58,7.65,Lunch
2023-08-05,Saturday,Humid,411,Sports Day,179.51,163.88,15.62,Dinner
2023-08-06,Sunday,Cloudy,246,Seminar,109.11,86.04,23.07,Dinner
2023-08-07,Monday,Rainy,339,Sports Day,193.13,171.66,21.47,Lunch
2023-08-08,Tuesday,Cloudy,188,Sports Day,109.17,85.04,24.12,Dinner
2023-08-09,Wednesday,Rainy,163,None,91.0,75.25,15.75,Lunch
2023-08-10,Thursday,Rainy,150,None,79.85,65.68,14.16,Dinner
2023-08-11,Friday,Sunny,399,Seminar,213.95,169.32,44.63,Lunch
2023-08-12,Saturday,Rainy,306,Sports Day,141.43,109.94,31.48,Lunch
2023-08-13,Sunday,Humid,323,Sports Day,187.82,142.48,45.34,Lunch
2023-08-14,Monday,Sunny,257,Fest,112.68,94.87,17.8,Lunch
2023-08-15,Tuesday,Rainy,370,Seminar,218.51,182.26,36.25,Lunch
2023-08-16,Wednesday,Sunny,212,Sports Day,90.7,83.75,6.95,Dinner
2023-08-17,Thursday,Humid,252,Sports Day,144.1,133.46,10.65,Dinner
2023-08-18,Friday,Humid,390,Fest,225.52,193.88,31.65,Breakfast
2023-08-19,Saturday,Rainy,306,Sports Day,145.41,133.09,12.33,Dinner
2023-08-20,Sunday,Humid,372,Sports Day,200.49,163.3,37.19,Breakfast
2023-08-21,Monday,Cloudy,220,Seminar,122.57,115.05,7.53,Breakfast
2023-08-22,Tuesday,Cloudy,277,Fest,144.07,131.21,12.86,Breakfast
2023-08-23,Wednesday,Sunny,219,None,109.02,86.06,22.96,Dinner
2023-08-24,Thursday,Sunny,251,None,120.5,90.68,29.82,Lunch
2023-08-25,Friday,Rainy,296,Seminar,165.69,143.26,22.43,Lunch
2023-08-26,Saturday,Rainy,332,None,186.74,144.15,42.6,Breakfast
2023-08-27,Sunday,Cloudy,247,Seminar,116.18,97.69,18.49,Lunch
2023-08-28,Monday,Rainy,367,Seminar,213.66,201.62,12.04,Breakfast
2023-08-29,Tuesday,Cloudy,315,Sports Day,126.75,110.94,15.8,Breakfast
2023-08-30,Wednesday,Sunny,314,None,188.28,153.87,34.41,Lunch
2023-08-31,Thursday,Rainy,214,Sports Day,95.37,86.98,8.39,Dinner
2023-09-01,Friday,Sunny,344,Fest,158.93,140.4,18.53,Breakfast
2023-09-02,Saturday,Humid,288,Seminar,118.1,109.85,8.25,Dinner
2023-09-03,Sunday,Rainy,305,Sports Day,178.96,144.64,34.32,Breakfast
2023-09-04,Monday,Cloudy,371,Seminar,216.95,176.78,40.17,Lunch
2023-09-05,Tuesday,Humid,328,Fest,162.81,123.94,38.87,Dinner
2023-09-06,Wednesday,Rainy,167,None,92.21,72.26,19.95,Breakfast
2023-09-07,Thursday,Rainy,385,Sports Day,169.95,157.95,12.0,Breakfast
2023-09-08,Friday,Cloudy,226,Seminar,97.34,82.38,14.96,Lunch
2023-09-09,Saturday,Sunny,298,None,120.56,105.57,14.98,Breakfast
2023-09-10,Sunday,Cloudy,257,Seminar,118.11,94.21,23.9,Dinner
2023-09-11,Monday,Sunny,335,Sports Day,173.82,148.65,25.17,Breakfast
2023-09-12,Tuesday,Sunny,326,Seminar,168.46,153.18,15.28,Breakfast
2023-09-13,Wednesday,Cloudy,338,Sports Day,138.92,110.19,28.73,Dinner
2023-09-14,Thursday,Rainy,219,None,124.84,108.59,16.25,Breakfast
2023-09-15,Friday,Cloudy,198,Sports Day,93.11,72.1,21.01,Dinner
2023-09-16,Saturday,Rainy,181,None,97.59,81.88,15.71,Lunch
2023-09-17,Sunday,Cloudy,334,Sports Day,188.27,153.64,34.63,Lunch
2023-09-18,Monday,Cloudy,194,Fest,102.99,87.99,15.0,Breakfast
2023-09-19,Tuesday,Sunny,324,Seminar,139.58,122.82,16.76,Dinner
2023-09-20,Wednesday,Cloudy,333,None,175.04,133.87,41.17,Dinner
2023-09-21,Thursday,Humid,324,Seminar,135.69,122.88,12.8,Lunch
2023-09-22,Friday,Humid,247,Sports Day,108.05,88.49,19.56,Dinner
2023-09-23,Saturday,Rainy,268,None,148.97,115.72,33.25,Lunch
2023-09-24,Sunday,Cloudy,296,Sports Day,132.44,106.61,25.82,Dinner
2023-09-25,Monday,Rainy,378,Seminar,175.02,164.15,10.87,Dinner
2023-09-26,Tuesday,Rainy,375,Seminar,210.72,168.95,41.77,Lunch
2023-09-27,Wednesday,Sunny,293,Sports Day,164.41,130.12,34.29,Lunch
2023-09-28,Thursday,Sunny,350,None,183.44,153.27,30.17,Lunch
2023-09-29,Friday,Humid,273,Seminar,128.01,113.53,14.48,Breakfast
2023-09-30,Saturday,Cloudy,223,None,119.89,91.45,28.44,Breakfast
2023-10-01,Sunday,Rainy,307,Seminar,179.98,137.51,42.47,Breakfast
2023-10-02,Monday,Sunny,328,Seminar,176.63,156.78,19.84,Lunch
2023-10-03,Tuesday,Sunny,313,Sports Day,181.82,136.78,45.05,Breakfast
2023-10-04,Wednesday,Cloudy,393,Seminar,220.78,169.56,51.22,Lunch
2023-10-05,Thursday,Sunny,301,Sports Day,164.67,135.84,28.82,Lunch
2023-10-06,Friday,Cloudy,266,Sports Day,133.65,105.97,27.68,Breakfast
2023-10-07,Saturday,Humid,324,None,174.84,165.24,9.6,Breakfast
2023-10-08,Sunday,Rainy,258,None,116.91,110.65,6.26,Breakfast
2023-10-09,Monday,Rainy,355,Sports Day,185.54,155.76,29.79,Dinner
2023-10-10,Tuesday,Sunny,249,Sports Day,120.34,105.6,14.74,Lunch
2023-10-11,Wednesday,Rainy,404,Seminar,193.53,183.49,10.04,Lunch
2023-10-12,Thursday,Rainy,244,Fest,133.63,111.38,22.26,Breakfast
2023-10-13,Friday,Cloudy,392,Fest,196.67,167.78,28.88,Breakfast
2023-10-14,Saturday,Humid,320,None,135.61,118.85,16.76,Lunch
2023-10-15,Sunday,Rainy,377,Sports Day,209.03,184.76,24.27,Dinner
2023-10-16,Monday,Cloudy,249,Seminar,138.35,114.56,23.79,Lunch
2023-10-17,Tuesday,Humid,338,Seminar,176.33,135.51,40.82,Lunch
2023-10-18,Wednesday,Humid,246,Seminar,107.45,85.43,22.02,Breakfast
2023-10-19,Thursday,Humid,406,Sports Day,222.9,200.23,22.66,Breakfast
2023-10-20,Friday,Rainy,359,Sports Day,194.94,183.96,10.98,Dinner
2023-10-21,Saturday,Humid,368,Sports Day,207.02,169.13,37.9,Breakfast
2023-10-22,Sunday,Humid,404,Sports Day,163.34,141.13,22.21,Lunch
2023-10-23,Monday,Rainy,243,Sports Day,142.06,123.44,18.61,Breakfast
2023-10-24,Tuesday,Sunny,261,None,130.13,114.25,15.88,Breakfast
2023-10-25,Wednesday,Cloudy,307,Sports Day,139.85,129.97,9.88,Breakfast
2023-10-26,Thursday,Rainy,354,Fest,199.17,175.24,23.93,Dinner
2023-10-27,Friday,Rainy,316,Sports Day,127.65,112.4,15.25,Lunch
2023-10-28,Saturday,Sunny,322,None,157.44,130.06,27.38,Lunch
2023-10-29,Sunday,Sunny,333,Fest,152.68,119.29,33.39,Lunch
2023-10-30,Monday,Rainy,374,Sports Day,166.43,130.28,36.14,Breakfast
2023-10-31,Tuesday,Sunny,305,None,165.2,132.91,32.29,Lunch
2023-11-01,Wednesday,Cloudy,350,Seminar,161.21,140.79,20.42,Lunch
2023-11-02,Thursday,Rainy,163,None,84.18,72.35,11.82,Lunch
2023-11-03,Friday,Rainy,316,Seminar,148.63,132.47,16.16,Dinner
2023-11-04,Saturday,Sunny,342,Sports Day,193.35,162.72,30.63,Dinner
2023-11-05,Sunday,Rainy,336,Seminar,137.1,126.32,10.79,Dinner
2023-11-06,Monday,Rainy,345,Sports Day,151.74,114.35,37.39,Lunch
2023-11-07,Tuesday,Cloudy,210,Seminar,121.73,99.66,22.07,Dinner
2023-11-08,Wednesday,Humid,292,Fest,124.21,99.19,25.02,Lunch
2023-11-09,Thursday,Cloudy,331,Seminar,133.24,124.04,9.2,Dinner
2023-11-10,Friday,Rainy,253,Seminar,120.56,96.29,24.27,Dinner
2023-11-11,Saturday,Rainy,391,Fest,178.86,151.38,27.47,Dinner
2023-11-12,Sunday,Humid,333,Seminar,171.6,151.22,20.38,Breakfast
2023-11-13,Monday,Cloudy,195,Fest,98.85,90.61,8.24,Dinner
2023-11-14,Tuesday,Rainy,297,Sports Day,147.15,118.26,28.9,Breakfast
2023-11-15,Wednesday,Cloudy,232,Sports Day,137.77,122.99,14.77,Breakfast
2023-11-16,Thursday,Rainy,226,Fest,115.02,107.36,7.66,Breakfast
2023-11-17,Friday,Sunny,351,Fest,150.0,126.65,23.35,Lunch
2023-11-18,Saturday,Rainy,269,Fest,133.65,103.57,30.08,Dinner
2023-11-19,Sunday,Humid,341,Fest,193.85,179.3,14.55,Dinner
2023-11-20,Monday,Rainy,373,Fest,177.54,141.79,35.75,Lunch
2023-11-21,Tuesday,Sunny,237,Seminar,123.29,95.98,27.31,Lunch
2023-11-22,Wednesday,Rainy,266,Fest,111.38,92.27,19.11,Lunch
2023-11-23,Thursday,Humid,246,None,140.05,106.88,33.16,Dinner
2023-11-24,Friday,Humid,406,Fest,180.44,148.41,32.03,Breakfast
2023-11-25,Saturday,Rainy,274,Sports Day,161.49,141.5,19.98,Breakfast
2023-11-26,Sunday,Humid,323,Fest,154.85,146.28,8.57,Breakfast
2023-11-27,Monday,Humid,239,Sports Day,124.32,98.59,25.72,Lunch
2023-11-28,Tuesday,Cloudy,330,Seminar,165.23,129.73,35.5,Lunch
2023-11-29,Wednesday,Rainy,348,Fest,153.72,123.12,30.59,Breakfast
2023-11-30,Thursday,Cloudy,272,None,137.18,106.44,30.75,Lunch
2023-12-01,Friday,Rainy,348,Sports Day,176.25,163.26,12.99,Dinner
2023-12-02,Saturday,Cloudy,375,Sports Day,162.82,132.84,29.98,Dinner
2023-12-03,Sunday,Rainy,252,Seminar,106.11,90.16,15.95,Breakfast
2023-12-04,Monday,Humid,248,Seminar,104.51,84.53,19.98,Dinner
2023-12-05,Tuesday,Humid,247,Seminar,116.1,94.41,21.69,Lunch
2023-12-06,Wednesday,Cloudy,206,None,94.55,89.71,4.84,Dinner
2023-12-07,Thursday,Sunny,287,Sports Day,159.91,138.96,20.95,Dinner
2023-12-08,Friday,Sunny,262,Sports Day,144.46,117.88,26.57,Breakfast
2023-12-09,Saturday,Cloudy,346,Sports Day,181.74,145.28,36.46,Lunch
2023-12-10,Sunday,Sunny,202,Sports Day,118.67,96.69,21.97,Lunch
2023-12-11,Monday,Sunny,369,Seminar,172.15,156.87,15.29,Breakfast
2023-12-12,Tuesday,Rainy,362,Seminar,181.34,146.8,34.54,Dinner
2023-12-13,Wednesday,Sunny,380,Sports Day,219.6,208.42,11.18,Lunch
2023-12-14,Thursday,Rainy,351,Fest,152.48,142.44,10.04,Dinner
2023-12-15,Friday,Sunny,402,Fest,182.46,139.53,42.93,Breakfast
2023-12-16,Saturday,Rainy,373,Seminar,192.53,156.73,35.8,Dinner
2023-12-17,Sunday,Cloudy,210,Seminar,100.68,86.33,14.35,Breakfast
2023-12-18,Monday,Rainy,359,Sports Day,149.71,121.58,28.13,Breakfast
2023-12-19,Tuesday,Rainy,279,Fest,152.98,140.55,12.43,Lunch
2023-12-20,Wednesday,Cloudy,298,Sports Day,157.8,136.57,21.23,Breakfast
2023-12-21,Thursday,Cloudy,214,Sports Day,118.48,100.88,17.61,Lunch
2023-12-22,Friday,Humid,272,Seminar,116.11,109.71,6.4,Dinner
2023-12-23,Saturday,Sunny,359,Sports Day,191.36,171.66,19.69,Breakfast
2023-12-24,Sunday,Rainy,271,Seminar,133.13,104.51,28.62,Dinner
2023-12-25,Monday,Humid,262,Seminar,141.77,120.59,21.18,Lunch
2023-12-26,Tuesday,Humid,192,None,83.82,63.17,20.64,Lunch
2023-12-27,Wednesday,Humid,331,None,176.98,144.51,32.47,Breakfast
2023-12-28,Thursday,Cloudy,371,Fest,218.29,204.97,13.33,Lunch
2023-12-29,Friday,Rainy,295,Fest,158.44,131.99,26.45,Lunch
2023-12-30,Saturday,Cloudy,276,None,112.21,91.85,20.36,Breakfast
2023-12-31,Sunday,Rainy,306,None,158.07,134.42,23.65,Breakfast
2023-01-01,Sunday,Rainy,208,Fest,112.52,102.48,10.04,Dinner
2023-01-02,Monday,Sunny,298,Seminar,172.77,150.37,22.41,Breakfast
2023-01-03,Tuesday,Rainy,371,Seminar,191.95,155.77,36.19,Dinner
2023-01-04,Wednesday,Rainy,308,Sports Day,135.48,105.45,30.03,Dinner
2023-01-05,Thursday,Humid,261,Fest,124.89,115.94,8.95,Lunch
2023-01-06,Friday,Sunny,167,None,97.0,84.5,12.5,Breakfast
2023-01-07,Saturday,Humid,220,Fest,125.11,110.02,15.09,Dinner
2023-01-08,Sunday,Humid,410,Sports Day,243.38,204.56,38.83,Dinner
2023-01-09,Monday,Sunny,314,Sports Day,129.61,121.29,8.32,Dinner
2023-01-10,Tuesday,Cloudy,400,Sports Day,178.26,159.98,18.28,Breakfast
2023-01-11,Wednesday,Rainy,257,Seminar,145.13,116.86,28.27,Dinner
2023-01-12,Thursday,Humid,232,Seminar,138.76,109.02,29.74,Dinner
2023-01-13,Friday,Rainy,320,Seminar,134.22,124.58,9.63,Lunch
2023-01-14,Saturday,Sunny,322,Seminar,155.96,140.53,15.43,Dinner
2023-01-15,Sunday,Cloudy,388,Fest,202.83,183.85,18.98,Dinner
2023-01-16,Monday,Rainy,273,None,144.48,115.32,29.16,Lunch
2023-01-17,Tuesday,Rainy,331,Seminar,164.82,125.57,39.25,Breakfast
2023-01-18,Wednesday,Humid,375,Seminar,193.47,153.32,40.15,Breakfast
2023-01-19,Thursday,Cloudy,423,Seminar,233.34,190.93,42.41,Lunch
2023-01-20,Friday,Rainy,399,Sports Day,192.93,174.84,18.09,Lunch
2023-01-21,Saturday,Sunny,363,Sports Day,162.35,122.17,40.18,Breakfast
2023-01-22,Sunday,Sunny,214,None,100.37,75.56,24.81,Breakfast
2023-01-23,Monday,Humid,224,Fest,112.36,100.07,12.29,Dinner
2023-01-24,Tuesday,Rainy,386,Sports Day,162.93,131.93,31.0,Dinner
2023-01-25,Wednesday,Humid,391,Sports Day,193.28,153.88,39.4,Breakfast
2023-01-26,Thursday,Cloudy,239,Sports Day,139.63,118.84,20.79,Dinner
2023-01-27,Friday,Cloudy,344,None,140.74,106.77,33.97,Breakfast
2023-01-28,Saturday,Sunny,373,Fest,161.34,150.02,11.32,Breakfast
2023-01-29,Sunday,Cloudy,259,Seminar,123.76,108.49,15.27,Lunch
2023-01-30,Monday,Humid,318,None,174.8,150.08,24.73,Dinner
2023-01-31,Tuesday,Cloudy,313,Seminar,165.34,139.63,25.71,Lunch
2023-02-01,Wednesday,Cloudy,211,Fest,90.82,71.29,19.52,Breakfast
2023-02-02,Thursday,Sunny,234,Fest,128.44,115.2,13.24,Breakfast
2023-02-03,Friday,Sunny,290,Fest,128.34,96.59,31.75,Dinner
2023-02-04,Saturday,Cloudy,327,Sports Day,145.58,120.02,25.56,Breakfast
2023-02-05,Sunday,Humid,158,None,84.0,76.03,7.98,Breakfast
2023-02-06,Monday,Rainy,358,Seminar,148.98,123.9,25.09,Dinner
2023-02-07,Tuesday,Rainy,384,Fest,174.77,155.76,19.0,Lunch
2023-02-08,Wednesday,Sunny,243,Sports Day,105.74,82.28,23.46,Breakfast
2023-02-09,Thursday,Humid,337,Fest,190.67,151.11,39.56,Dinner
2023-02-10,Friday,Sunny,305,None,151.8,127.41,24.4,Lunch
2023-02-11,Saturday,Rainy,248,Seminar,141.64,124.81,16.84,Lunch
2023-02-12,Sunday,Humid,395,Sports Day,213.57,188.76,24.82,Lunch
2023-02-13,Monday,Sunny,348,Sports Day,146.04,128.43,17.61,Dinner
2023-02-14,Tuesday,Sunny,338,Seminar,144.47,111.93,32.54,Dinner
2023-02-15,Wednesday,Cloudy,230,Fest,128.79,106.27,22.52,Lunch
2023-02-16,Thursday,Rainy,216,None,116.1,104.89,11.22,Breakfast
2023-02-17,Friday,Sunny,349,Seminar,187.36,173.91,13.45,Breakfast
2023-02-18,Saturday,Cloudy,174,None,70.21,53.71,16.5,Dinner
2023-02-19,Sunday,Cloudy,235,None,125.48,106.64,18.84,Lunch
2023-02-20,Monday,Cloudy,211,Fest,119.62,111.69,7.93,Breakfast
2023-02-21,Tuesday,Sunny,326,Sports Day,147.7,110.94,36.77,Lunch
2023-02-22,Wednesday,Cloudy,277,Fest,117.27,92.38,24.9,Dinner
2023-02-23,Thursday,Sunny,152,None,84.02,69.78,14.24,Lunch
2023-02-24,Friday,Humid,265,Seminar,109.79,92.0,17.79,Dinner
2023-02-25,Saturday,Humid,287,Fest,172.0,140.34,31.66,Breakfast
2023-02-26,Sunday,Cloudy,189,None,83.19,67.5,15.69,Lunch
2023-02-27,Monday,Rainy,357,Sports Day,181.51,168.34,13.18,Dinner
2023-02-28,Tuesday,Humid,397,Seminar,187.85,150.09,37.76,Lunch
2023-03-01,Wednesday,Humid,243,Fest,115.32,97.75,17.57,Lunch
2023-03-02,Thursday,Sunny,358,Seminar,208.84,194.94,13.9,Breakfast
2023-03-03,Friday,Rainy,393,Seminar,202.81,158.13,44.68,Lunch
2023-03-04,Saturday,Humid,202,Sports Day,108.84,96.68,12.16,Lunch
2023-03-05,Sunday,Rainy,246,Seminar,142.74,131.34,11.4,Breakfast
2023-03-06,Monday,Cloudy,348,Sports Day,165.11,139.02,26.09,Lunch
